ClipID,Boredom,Engagement,Confusion,Frustration ,frame_path
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_04.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_05.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_06.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_07.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_08.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_09.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_10.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_11.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_12.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_13.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_14.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_15.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_16.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_17.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_18.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_19.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_20.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_21.jpg
4000331046.avi,0,2,0,0,DataSet_Frames/Validation/4000331046_22.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_01.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_02.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_03.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_04.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_05.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_06.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_07.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_08.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_09.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_10.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_11.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_12.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_13.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_14.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_15.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_16.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_17.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_18.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_19.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_20.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_21.jpg
4000331051.avi,2,2,0,0,DataSet_Frames/Validation/4000331051_22.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_01.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_02.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_03.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_04.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_05.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_06.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_07.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_08.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_09.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_10.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_11.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_12.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_13.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_14.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_15.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_16.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_17.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_18.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_19.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_20.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_21.jpg
4000331052.avi,0,3,0,0,DataSet_Frames/Validation/4000331052_22.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_01.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_02.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_03.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_04.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_05.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_06.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_07.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_08.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_09.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_10.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_11.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_12.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_13.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_14.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_15.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_16.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_17.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_18.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_19.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_20.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_21.jpg
4000331053.avi,0,3,0,0,DataSet_Frames/Validation/4000331053_22.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_01.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_02.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_03.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_04.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_05.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_06.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_07.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_08.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_09.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_10.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_11.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_12.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_13.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_14.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_15.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_16.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_17.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_18.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_19.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_20.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_21.jpg
4000331054.avi,0,2,2,1,DataSet_Frames/Validation/4000331054_22.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_01.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_02.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_03.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_04.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_05.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_06.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_07.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_08.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_09.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_10.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_11.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_12.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_13.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_14.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_15.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_16.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_17.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_18.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_19.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_20.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_21.jpg
4000331055.avi,2,2,0,0,DataSet_Frames/Validation/4000331055_22.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_01.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_02.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_03.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_04.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_05.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_06.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_07.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_08.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_09.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_10.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_11.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_12.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_13.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_14.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_15.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_16.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_17.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_18.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_19.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_20.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_21.jpg
4000331056.avi,1,2,2,0,DataSet_Frames/Validation/4000331056_22.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_01.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_02.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_03.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_04.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_05.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_06.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_07.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_08.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_09.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_10.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_11.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_12.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_13.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_14.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_15.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_16.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_17.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_18.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_19.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_20.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_21.jpg
4000331057.avi,0,3,0,2,DataSet_Frames/Validation/4000331057_22.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_01.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_02.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_03.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_04.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_05.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_06.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_07.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_08.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_09.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_10.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_11.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_12.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_13.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_14.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_15.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_16.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_17.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_18.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_19.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_20.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_21.jpg
4000331058.avi,1,2,1,2,DataSet_Frames/Validation/4000331058_22.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_01.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_02.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_03.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_04.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_05.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_06.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_07.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_08.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_09.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_10.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_11.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_12.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_13.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_14.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_15.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_16.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_17.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_18.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_19.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_20.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_21.jpg
4000331060.avi,1,2,0,0,DataSet_Frames/Validation/4000331060_22.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_01.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_02.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_03.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_04.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_05.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_06.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_07.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_08.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_09.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_10.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_11.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_12.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_13.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_14.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_15.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_16.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_17.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_18.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_19.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_20.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_21.jpg
4000331062.avi,0,2,0,0,DataSet_Frames/Validation/4000331062_22.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_01.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_02.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_03.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_04.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_05.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_06.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_07.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_08.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_09.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_10.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_11.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_12.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_13.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_14.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_15.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_16.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_17.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_18.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_19.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_20.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_21.jpg
4000331063.avi,2,2,0,0,DataSet_Frames/Validation/4000331063_22.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_01.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_02.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_03.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_04.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_05.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_06.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_07.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_08.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_09.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_10.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_11.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_12.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_13.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_14.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_15.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_16.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_17.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_18.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_19.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_20.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_21.jpg
4000331064.avi,2,2,2,2,DataSet_Frames/Validation/4000331064_22.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_01.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_02.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_03.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_04.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_05.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_06.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_07.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_08.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_09.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_10.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_11.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_12.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_13.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_14.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_15.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_16.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_17.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_18.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_19.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_20.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_21.jpg
4000331067.avi,0,3,1,0,DataSet_Frames/Validation/4000331067_22.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_01.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_02.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_03.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_04.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_05.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_06.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_07.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_08.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_09.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_10.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_11.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_12.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_13.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_14.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_15.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_16.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_17.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_18.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_19.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_20.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_21.jpg
4000331068.avi,0,2,0,0,DataSet_Frames/Validation/4000331068_22.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_01.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_02.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_03.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_04.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_05.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_06.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_07.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_08.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_09.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_10.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_11.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_12.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_13.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_14.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_15.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_16.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_17.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_18.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_19.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_20.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_21.jpg
4000331069.avi,0,2,0,1,DataSet_Frames/Validation/4000331069_22.jpg
